Time,Distance,Speed,Throttle,Brake,RPM,nGear,X,Y,Z
68.673,3140.0801865255125,241.031248,100.0,False,11438.156176,6,-7450.0,-7961.0,502.0
68.8,3148.7347222222224,245.0,100.0,False,11585.0,6,-7473.153791509303,-7876.766013461064,501.94335038807964
68.912,3156.5170648601224,247.8,100.0,False,11236.2,6,-7493.0,-7804.0,502.0
69.08,3168.3347222222224,252.0,100.0,False,10713.0,6,-7521.665416489741,-7695.511811629467,502.0032914328321
69.112,3170.580542939881,252.16,100.0,False,10679.08,6,-7528.0,-7669.0,502.0
69.28,3182.390277777778,253.0,100.0,False,10501.0,7,-7567.285553957078,-7489.887944051999,501.98531816135636
69.352,3187.513951910889,254.8,100.0,False,10594.96,7,-7582.0,-7419.0,502.0
69.48,3196.7236111111115,258.0,100.0,False,10762.0,7,-7600.203078850289,-7326.0092583169635,502.075266448359
69.68,3211.334722222223,263.0,100.0,False,11031.0,7,-7611.684525561857,-7246.181250256041,502.3965271361199
69.813,3221.159756140493,264.99499904,100.0,False,10985.11502208,7,-7619.0,-7175.0,503.0
69.88,3226.1124999999997,266.0,100.0,False,10962.0,7,-7623.350393810214,-7129.402839122251,503.4392246315948
70.013,3235.9174788922733,266.0,100.0,False,11069.5082816,7,-7633.0,-7028.0,503.0
70.053,3238.871451131992,266.0,100.0,False,11101.841614933333,7,-7636.0,-6998.0,502.0
70.12,3243.8458333333338,266.0,100.0,False,11156.0,7,-7640.454236419506,-6947.947301786861,500.94779932997517
70.32,3258.9013888888885,271.0,100.0,False,11321.0,7,-7650.37455878735,-6798.197205743925,501.88097132324197
70.353,3261.419663935899,271.8249984,100.0,False,11334.474973866667,7,-7652.0,-6773.0,502.0
70.512,3273.6665473399617,275.8,100.0,False,11399.4,7,-7660.0,-6650.0,502.0
70.56,3277.3680555555557,277.0,100.0,False,11419.0,7,-7662.229908095051,-6613.083410983937,501.9810730630589
70.621,3282.0666323831015,277.0,100.0,False,11427.7687408,7,-7664.888523794164,-6566.469888466074,501.98020496858
